### BDSIM output created Fri Jun 28 09:34:48 2013
 ####
# PT E[GeV] X[mum] Y[mum] Z[m] Xp[rad] Yp[rad]  
2212 4000 -239.848 1753.19 18705.8 1.73021e-05 -2.47921e-05
2212 4000 7.61452 1398.66 18720.1 1.73078e-05 -2.4792e-05
2212 4000 11.4092 1393.23 18720.4 1.73078e-05 -2.4792e-05
2212 4000 13.3131 1390.5 18720.5 1.73078e-05 -2.4792e-05
2212 4000 31.1617 1364.93 18721.5 1.73078e-05 -2.4792e-05
2212 4000 278.702 1010.41 18735.8 1.7313e-05 -2.47919e-05
2212 4000 282.498 1004.97 18736 1.7313e-05 -2.47919e-05
2212 4000 284.402 1002.25 18736.1 1.7313e-05 -2.47919e-05
2212 4000 296.461 984.979 18736.8 1.7313e-05 -2.47919e-05
2212 4000 302.256 976.68 18737.2 1.7313e-05 -2.47919e-05
2212 4000 549.867 622.156 18751.5 1.73178e-05 -2.47918e-05
2212 4000 553.664 616.72 18751.7 1.73178e-05 -2.47918e-05
2212 4000 555.569 613.993 18751.8 1.73178e-05 -2.47918e-05
2212 4000 569.839 593.565 18752.6 1.73178e-05 -2.47918e-05
2212 4000 580.073 578.913 18753.2 1.73178e-05 -2.47918e-05
2212 4000 585.615 570.979 18753.5 1.73178e-05 -2.47918e-05
2212 4000 590.828 563.517 18753.8 1.73178e-05 -2.47918e-05
2212 4000 618.405 510.069 18756.9 3.45174e-07 -9.93855e-06
2212 4000 618.46 508.474 18757.1 3.45174e-07 -9.93855e-06
2212 4000 618.617 503.965 18757.5 3.42703e-07 -9.92625e-06
2212 4000 618.839 497.543 18758.2 3.42703e-07 -9.92625e-06
2212 4000 619.217 486.587 18759.3 3.42703e-07 -9.92625e-06
2212 4000 624.148 344.642 18773.6 3.47099e-07 -9.92621e-06
2212 4000 624.224 342.465 18773.8 3.47099e-07 -9.92621e-06
2212 4000 624.262 341.374 18773.9 3.47099e-07 -9.92621e-06
2212 4000 624.504 334.46 18774.6 3.47099e-07 -9.92621e-06
2212 4000 624.62 331.137 18775 3.47099e-07 -9.92621e-06
2212 4000 629.614 189.192 18789.3 3.51485e-07 -9.92618e-06
2212 4000 629.691 187.016 18789.5 3.51485e-07 -9.92618e-06
2212 4000 629.73 185.924 18789.6 3.51485e-07 -9.92618e-06
2212 4000 630.092 175.688 18790.6 3.51485e-07 -9.92618e-06
2212 4000 635.148 33.7436 18804.9 3.55861e-07 -9.92614e-06
2212 4000 635.226 31.5674 18805.1 3.55861e-07 -9.92614e-06
2212 4000 635.265 30.4755 18805.2 3.55861e-07 -9.92614e-06
2212 4000 635.559 22.2963 18806.1 3.55861e-07 -9.92614e-06
2212 4000 635.769 16.43 18806.7 3.55861e-07 -9.92614e-06
2212 4000 635.883 13.2536 18807 3.55861e-07 -9.92614e-06
2212 4000 635.99 10.2658 18807.3 3.55861e-07 -9.92614e-06
2212 4000 663.574 -20.5044 18810.4 1.75626e-05 -9.7887e-06
2212 4000 666.393 -22.0755 18810.5 1.75626e-05 -9.7887e-06
2212 4000 674.372 -26.5193 18811 1.75772e-05 -9.78766e-06
2212 4000 685.744 -32.8519 18811.6 1.75772e-05 -9.78766e-06
2212 4000 699.261 -40.3786 18812.4 1.75772e-05 -9.78766e-06
2212 4000 705.145 -43.655 18812.8 1.75772e-05 -9.78766e-06
2212 4000 956.526 -183.618 18827.1 1.75812e-05 -9.78763e-06
2212 4000 960.38 -185.764 18827.3 1.75812e-05 -9.78763e-06
2212 4000 962.314 -186.841 18827.4 1.75812e-05 -9.78763e-06
2212 4000 980.445 -196.935 18828.4 1.75812e-05 -9.78763e-06
2212 4000 1231.88 -336.898 18842.7 1.75847e-05 -9.78759e-06
2212 4000 1235.73 -339.043 18842.9 1.75847e-05 -9.78759e-06
2212 4000 1237.67 -340.12 18843 1.75847e-05 -9.78759e-06
2212 4000 1249.92 -346.937 18843.7 1.75847e-05 -9.78759e-06
2212 4000 1255.8 -350.213 18844.1 1.75847e-05 -9.78759e-06
2212 4000 1507.28 -490.176 18858.4 1.75877e-05 -9.78756e-06
2212 4000 1511.14 -492.322 18858.6 1.75877e-05 -9.78756e-06
2212 4000 1513.07 -493.399 18858.7 1.75877e-05 -9.78756e-06
2212 4000 1527.56 -501.463 18859.5 1.75877e-05 -9.78756e-06
2212 4000 1537.96 -507.248 18860.1 1.75877e-05 -9.78756e-06
2212 4000 1543.59 -510.38 18860.4 1.75877e-05 -9.78756e-06
2212 4000 1548.88 -513.326 18860.7 1.75877e-05 -9.78756e-06
2212 4000 1536.19 -566.441 18863.8 -2.57139e-05 -2.47263e-05
2212 4000 1532.07 -570.409 18864 -2.57139e-05 -2.47263e-05
2212 4000 1520.38 -581.644 18864.5 -2.57532e-05 -2.47608e-05
2212 4000 1503.72 -597.665 18865.1 -2.57532e-05 -2.47608e-05
2212 4000 1475.3 -624.994 18866.2 -2.57532e-05 -2.47608e-05
2212 4000 1107.04 -979.074 18880.5 -2.57501e-05 -2.47607e-05
2212 4000 1101.4 -984.502 18880.7 -2.57501e-05 -2.47607e-05
2212 4000 1098.56 -987.226 18880.8 -2.57501e-05 -2.47607e-05
2212 4000 1080.63 -1004.47 18881.5 -2.57501e-05 -2.47607e-05
2212 4000 1072.01 -1012.76 18881.9 -2.57501e-05 -2.47607e-05
2212 4000 703.807 -1366.84 18896.2 -2.57462e-05 -2.47606e-05
2212 4000 698.162 -1372.27 18896.4 -2.57462e-05 -2.47606e-05
2212 4000 695.33 -1374.99 18896.5 -2.57462e-05 -2.47606e-05
2212 4000 668.779 -1400.53 18897.5 -2.57462e-05 -2.47606e-05
2212 4000 300.64 -1754.6 18911.8 -2.57415e-05 -2.47605e-05
2212 4000 294.997 -1760.03 18912 -2.57415e-05 -2.47605e-05
2212 4000 292.165 -1762.75 18912.2 -2.57415e-05 -2.47605e-05
2212 4000 270.954 -1783.16 18913 -2.57415e-05 -2.47605e-05
2212 4000 255.664 -1797.87 18913.6 -2.57415e-05 -2.47605e-05
2212 4000 247.426 -1805.79 18913.9 -2.57415e-05 -2.47605e-05
2212 4000 239.755 -1813.17 18914.2 -2.57415e-05 -2.47605e-05
2212 4000 168.83 -1814.45 18917.3 -2.03317e-05 2.39369e-05
2212 4000 165.567 -1810.61 18917.4 -2.03317e-05 2.39369e-05
2212 4000 156.309 -1799.74 18917.9 -2.04367e-05 2.39559e-05
2212 4000 143.087 -1784.24 18918.6 -2.04367e-05 2.39559e-05
2212 4000 127.371 -1765.82 18919.3 -2.04367e-05 2.39559e-05
2212 4000 120.53 -1757.8 18919.7 -2.04367e-05 2.39559e-05
2212 4000 -171.676 -1415.23 18934 -2.04312e-05 2.39558e-05
2212 4000 -176.155 -1409.98 18934.2 -2.04312e-05 2.39558e-05
2212 4000 -178.402 -1407.34 18934.3 -2.04312e-05 2.39558e-05
2212 4000 -199.472 -1382.64 18935.3 -2.04312e-05 2.39558e-05
2212 4000 -491.594 -1040.07 18949.6 -2.0425e-05 2.39557e-05
2212 4000 -496.072 -1034.82 18949.8 -2.0425e-05 2.39557e-05
2212 4000 -498.319 -1032.18 18949.9 -2.0425e-05 2.39557e-05
2212 4000 -512.545 -1015.5 18950.6 -2.0425e-05 2.39557e-05
2212 4000 -519.382 -1007.48 18951 -2.0425e-05 2.39557e-05
2212 4000 -811.413 -664.912 18965.3 -2.04183e-05 2.39556e-05
2212 4000 -815.89 -659.66 18965.5 -2.04183e-05 2.39556e-05
2212 4000 -818.136 -657.025 18965.6 -2.04183e-05 2.39556e-05
2212 4000 -834.961 -637.285 18966.4 -2.04183e-05 2.39556e-05
2212 4000 -847.028 -623.127 18967 -2.04183e-05 2.39556e-05
2212 4000 -853.562 -615.462 18967.3 -2.04183e-05 2.39556e-05
2212 4000 -859.707 -608.251 18967.6 -2.04183e-05 2.39556e-05
2212 4000 -885.225 -559.379 18970.7 4.07334e-06 7.80122e-06
2212 4000 -884.572 -558.127 18970.9 4.07334e-06 7.80122e-06
2212 4000 -882.724 -554.58 18971.4 4.06409e-06 7.82054e-06
2212 4000 -880.094 -549.52 18972 4.06409e-06 7.82054e-06
2212 4000 -875.608 -540.888 18973.1 4.06409e-06 7.82054e-06
2212 4000 -817.442 -429.055 18987.4 4.07116e-06 7.82051e-06
2212 4000 -816.549 -427.34 18987.6 4.07116e-06 7.82051e-06
2212 4000 -816.101 -426.48 18987.7 4.07116e-06 7.82051e-06
2212 4000 -813.266 -421.033 18988.4 4.07116e-06 7.82051e-06
2212 4000 -811.903 -418.415 18988.8 4.07116e-06 7.82051e-06
2212 4000 -753.636 -306.582 19003.1 4.07811e-06 7.82048e-06
2212 4000 -752.742 -304.867 19003.3 4.07811e-06 7.82048e-06
2212 4000 -752.293 -304.007 19003.4 4.07811e-06 7.82048e-06
2212 4000 -748.088 -295.942 19004.4 4.07811e-06 7.82048e-06
2212 4000 -689.722 -184.109 19018.7 4.08494e-06 7.82045e-06
2212 4000 -688.827 -182.395 19018.9 4.08494e-06 7.82045e-06
2212 4000 -688.377 -181.535 19019.1 4.08494e-06 7.82045e-06
2212 4000 -685.011 -175.091 19019.9 4.08494e-06 7.82045e-06
2212 4000 -682.585 -170.445 19020.5 4.08494e-06 7.82045e-06
2212 4000 -681.278 -167.943 19020.8 4.08494e-06 7.82045e-06
2212 4000 -680.06 -165.612 19021.1 4.08494e-06 7.82045e-06
2212 4000 -695.521 -134.904 19024.2 -1.41283e-05 1.18546e-05
2212 4000 -697.788 -133.001 19024.4 -1.41283e-05 1.18546e-05
2212 4000 -704.197 -127.621 19024.8 -1.41129e-05 1.18487e-05
2212 4000 -713.328 -119.955 19025.5 -1.41129e-05 1.18487e-05
2212 4000 -724.181 -110.843 19026.2 -1.41129e-05 1.18487e-05
2212 4000 -728.905 -106.877 19026.6 -1.41129e-05 1.18487e-05
2212 4000 -930.671 62.5586 19040.9 -1.41059e-05 1.18486e-05
2212 4000 -933.764 65.1564 19041.1 -1.41059e-05 1.18486e-05
2212 4000 -935.316 66.4598 19041.2 -1.41059e-05 1.18486e-05
2212 4000 -949.862 78.6786 19042.2 -1.41059e-05 1.18486e-05
2212 4000 -1151.53 248.114 19056.5 -1.40985e-05 1.18486e-05
2212 4000 -1154.62 250.711 19056.7 -1.40985e-05 1.18486e-05
2212 4000 -1156.17 252.015 19056.8 -1.40985e-05 1.18486e-05
2212 4000 -1165.99 260.267 19057.5 -1.40985e-05 1.18486e-05
2212 4000 -1170.71 264.233 19057.9 -1.40985e-05 1.18486e-05
2212 4000 -1372.26 433.668 19072.2 -1.40906e-05 1.18485e-05
2212 4000 -1375.35 436.266 19072.4 -1.40906e-05 1.18485e-05
2212 4000 -1376.9 437.569 19072.5 -1.40906e-05 1.18485e-05
2212 4000 -1388.51 447.332 19073.3 -1.40906e-05 1.18485e-05
2212 4000 -1396.88 454.37 19073.9 -1.40906e-05 1.18485e-05
2212 4000 -1401.39 458.162 19074.2 -1.40906e-05 1.18485e-05
2212 4000 -1405.59 461.693 19074.5 -1.40906e-05 1.18485e-05
2212 4000 -1388.36 519.042 19077.6 2.51248e-05 2.54172e-05
2212 4000 -1384.33 523.122 19077.8 2.51248e-05 2.54172e-05
2212 4000 -1372.93 534.653 19078.3 2.50929e-05 2.53886e-05
2212 4000 -1356.69 551.08 19078.9 2.50929e-05 2.53886e-05
2212 4000 -1329 579.102 19080 2.50929e-05 2.53886e-05
2212 4000 -970.114 942.159 19094.3 2.51005e-05 2.53885e-05
2212 4000 -964.611 947.725 19094.5 2.51005e-05 2.53885e-05
2212 4000 -961.85 950.518 19094.6 2.51005e-05 2.53885e-05
2212 4000 -944.367 968.201 19095.3 2.51005e-05 2.53885e-05
2212 4000 -935.965 976.7 19095.7 2.51005e-05 2.53885e-05
2212 4000 -576.977 1339.75 19110 2.51074e-05 2.53884e-05
2212 4000 -571.472 1345.32 19110.2 2.51074e-05 2.53884e-05
2212 4000 -568.711 1348.11 19110.3 2.51074e-05 2.53884e-05
2212 4000 -542.819 1374.3 19111.3 2.51074e-05 2.53884e-05
2212 4000 -183.736 1737.35 19125.6 2.51136e-05 2.53883e-05
2212 4000 -178.23 1742.92 19125.8 2.51136e-05 2.53883e-05
2212 4000 -175.468 1745.71 19126 2.51136e-05 2.53883e-05
2212 4000 -154.774 1766.63 19126.8 2.51136e-05 2.53883e-05
2212 4000 -139.857 1781.71 19127.4 2.51136e-05 2.53883e-05
2212 4000 -131.82 1789.83 19127.7 2.51136e-05 2.53883e-05
2212 4000 -124.336 1797.4 19128 2.51136e-05 2.53883e-05
2212 4000 -50.5806 1801.25 19131.1 2.27977e-05 -2.29202e-05
2212 4000 -46.9216 1797.57 19131.3 2.27977e-05 -2.29202e-05
2212 4000 -36.5984 1787.17 19131.7 2.26933e-05 -2.29153e-05
2212 4000 -21.9158 1772.34 19132.4 2.26933e-05 -2.29153e-05
2212 4000 -4.4647 1754.72 19133.1 2.26933e-05 -2.29153e-05
2212 4000 3.13182 1747.05 19133.5 2.26933e-05 -2.29153e-05
2212 4000 327.685 1419.36 19147.8 2.26985e-05 -2.29152e-05
2212 4000 332.661 1414.34 19148 2.26985e-05 -2.29152e-05
2212 4000 335.158 1411.82 19148.1 2.26985e-05 -2.29152e-05
2212 4000 358.566 1388.19 19149.1 2.26985e-05 -2.29152e-05
2212 4000 683.188 1060.5 19163.4 2.27031e-05 -2.29151e-05
2212 4000 688.165 1055.47 19163.6 2.27031e-05 -2.29151e-05
2212 4000 690.663 1052.95 19163.7 2.27031e-05 -2.29151e-05
2212 4000 706.475 1036.99 19164.4 2.27031e-05 -2.29151e-05
2212 4000 714.075 1029.32 19164.8 2.27031e-05 -2.29151e-05
2212 4000 1038.76 701.637 19179.1 2.2707e-05 -2.2915e-05
2212 4000 1043.73 696.613 19179.3 2.2707e-05 -2.2915e-05
2212 4000 1046.23 694.092 19179.4 2.2707e-05 -2.2915e-05
2212 4000 1064.94 675.211 19180.2 2.2707e-05 -2.2915e-05
2212 4000 1078.43 661.599 19180.8 2.2707e-05 -2.2915e-05
2212 4000 1085.7 654.266 19181.1 2.2707e-05 -2.2915e-05
2212 4000 1092.46 647.438 19181.4 2.2707e-05 -2.2915e-05
2212 4000 1114.99 603.543 19184.5 -8.27653e-06 -5.60745e-06
2212 4000 1113.67 602.643 19184.7 -8.27653e-06 -5.60745e-06
2212 4000 1109.9 600.105 19185.2 -8.2937e-06 -5.58119e-06
2212 4000 1104.54 596.494 19185.8 -8.2937e-06 -5.58119e-06
2212 4000 1095.38 590.333 19186.9 -8.2937e-06 -5.58119e-06
2212 4000 976.807 510.522 19201.2 -8.29006e-06 -5.58117e-06
2212 4000 974.989 509.299 19201.4 -8.29006e-06 -5.58117e-06
2212 4000 974.077 508.685 19201.5 -8.29006e-06 -5.58117e-06
2212 4000 968.303 504.797 19202.2 -8.29006e-06 -5.58117e-06
2212 4000 965.528 502.929 19202.6 -8.29006e-06 -5.58117e-06
2212 4000 847.005 423.119 19216.9 -8.28618e-06 -5.58115e-06
2212 4000 845.188 421.895 19217.1 -8.28618e-06 -5.58115e-06
2212 4000 844.277 421.281 19217.2 -8.28618e-06 -5.58115e-06
2212 4000 835.732 415.525 19218.2 -8.28618e-06 -5.58115e-06
2212 4000 717.266 335.715 19232.5 -8.28207e-06 -5.58113e-06
2212 4000 715.45 334.491 19232.8 -8.28207e-06 -5.58113e-06
2212 4000 714.539 333.877 19232.9 -8.28207e-06 -5.58113e-06
2212 4000 707.715 329.279 19233.7 -8.28207e-06 -5.58113e-06
2212 4000 702.795 325.963 19234.3 -8.28207e-06 -5.58113e-06
2212 4000 700.145 324.177 19234.6 -8.28207e-06 -5.58113e-06
2212 4000 697.677 322.514 19234.9 -8.28207e-06 -5.58113e-06
2212 4000 700.681 292.213 19238 1.02328e-05 -1.38333e-05
2212 4000 702.323 289.993 19238.2 1.02328e-05 -1.38333e-05
2212 4000 706.973 283.709 19238.6 1.02462e-05 -1.38464e-05
2212 4000 713.603 274.75 19239.3 1.02462e-05 -1.38464e-05
2212 4000 721.482 264.102 19240 1.02462e-05 -1.38464e-05
2212 4000 724.912 259.467 19240.4 1.02462e-05 -1.38464e-05
2212 4000 871.46 61.4636 19254.7 1.02502e-05 -1.38464e-05
2212 4000 873.707 58.4278 19254.9 1.02502e-05 -1.38464e-05
2212 4000 874.834 56.9047 19255 1.02502e-05 -1.38464e-05
2212 4000 885.405 42.6257 19256 1.02502e-05 -1.38464e-05
2212 4000 1032.01 -155.377 19270.3 1.0254e-05 -1.38463e-05
2212 4000 1034.26 -158.413 19270.5 1.0254e-05 -1.38463e-05
2212 4000 1035.38 -159.936 19270.7 1.0254e-05 -1.38463e-05
2212 4000 1042.53 -169.58 19271.3 1.0254e-05 -1.38463e-05
2212 4000 1045.96 -174.215 19271.7 1.0254e-05 -1.38463e-05
2212 4000 1192.61 -372.217 19286 1.02575e-05 -1.38463e-05
2212 4000 1194.86 -375.253 19286.2 1.02575e-05 -1.38463e-05
2212 4000 1195.99 -376.776 19286.3 1.02575e-05 -1.38463e-05
2212 4000 1204.44 -388.186 19287.1 1.02575e-05 -1.38463e-05
2212 4000 1210.54 -396.41 19287.7 1.02575e-05 -1.38463e-05
2212 4000 1213.82 -400.841 19288.1 1.02575e-05 -1.38463e-05
2212 4000 1216.87 -404.967 19288.3 1.02575e-05 -1.38463e-05
2212 4000 1196.03 -466.131 19291.4 -2.36096e-05 -2.58981e-05
2212 4000 1192.24 -470.288 19291.6 -2.36096e-05 -2.58981e-05
2212 4000 1181.52 -482.052 19292.1 -2.36329e-05 -2.59202e-05
2212 4000 1166.23 -498.822 19292.7 -2.36329e-05 -2.59202e-05
2212 4000 1140.14 -527.431 19293.8 -2.36329e-05 -2.59202e-05
2212 4000 802.213 -898.091 19308.1 -2.36292e-05 -2.59201e-05
2212 4000 797.032 -903.774 19308.3 -2.36292e-05 -2.59201e-05
2212 4000 794.433 -906.625 19308.4 -2.36292e-05 -2.59201e-05
2212 4000 777.975 -924.678 19309.1 -2.36292e-05 -2.59201e-05
2212 4000 770.066 -933.355 19309.5 -2.36292e-05 -2.59201e-05
2212 4000 432.198 -1304.01 19323.8 -2.36247e-05 -2.592e-05
2212 4000 427.018 -1309.7 19324 -2.36247e-05 -2.592e-05
2212 4000 424.419 -1312.55 19324.1 -2.36247e-05 -2.592e-05
2212 4000 400.056 -1339.28 19325.1 -2.36247e-05 -2.592e-05
2212 4000 62.2584 -1709.93 19339.4 -2.36196e-05 -2.592e-05
2212 4000 57.0798 -1715.62 19339.7 -2.36196e-05 -2.592e-05
2212 4000 54.4817 -1718.47 19339.8 -2.36196e-05 -2.592e-05
2212 4000 35.0191 -1739.83 19340.6 -2.36196e-05 -2.592e-05
2212 4000 20.989 -1755.22 19341.2 -2.36196e-05 -2.592e-05
2212 4000 13.4308 -1763.52 19341.5 -2.36196e-05 -2.592e-05
2212 4000 6.3921 -1771.24 19341.8 -2.36196e-05 -2.592e-05
2212 4000 -67.575 -1777.79 19344.9 -2.44297e-05 2.17225e-05
2212 4000 -71.496 -1774.31 19345.1 -2.44297e-05 2.17225e-05
2212 4000 -82.6133 -1764.45 19345.5 -2.45313e-05 2.17138e-05
2212 4000 -98.485 -1750.4 19346.2 -2.45313e-05 2.17138e-05
2212 4000 -117.35 -1733.7 19346.9 -2.45313e-05 2.17138e-05
2212 4000 -125.561 -1726.43 19347.3 -2.45313e-05 2.17138e-05
2212 4000 -476.316 -1415.92 19361.6 -2.45252e-05 2.17137e-05
2212 4000 -481.693 -1411.16 19361.8 -2.45252e-05 2.17137e-05
2212 4000 -484.391 -1408.77 19361.9 -2.45252e-05 2.17137e-05
2212 4000 -509.682 -1386.38 19362.9 -2.45252e-05 2.17137e-05
2212 4000 -860.346 -1075.88 19377.2 -2.45184e-05 2.17136e-05
2212 4000 -865.721 -1071.12 19377.4 -2.45184e-05 2.17136e-05
2212 4000 -868.418 -1068.73 19377.6 -2.45184e-05 2.17136e-05
2212 4000 -885.495 -1053.6 19378.3 -2.45184e-05 2.17136e-05
2212 4000 -893.703 -1046.34 19378.6 -2.45184e-05 2.17136e-05
2212 4000 -1244.27 -735.831 19392.9 -2.4511e-05 2.17135e-05
2212 4000 -1249.64 -731.07 19393.1 -2.4511e-05 2.17135e-05
2212 4000 -1252.34 -728.682 19393.2 -2.4511e-05 2.17135e-05
2212 4000 -1272.53 -710.79 19394 -2.4511e-05 2.17135e-05
2212 4000 -1287.09 -697.892 19394.6 -2.4511e-05 2.17135e-05
2212 4000 -1294.94 -690.944 19395 -2.4511e-05 2.17135e-05
2212 4000 -1302.24 -684.473 19395.3 -2.4511e-05 2.17135e-05
2212 4000 -1321.28 -645.969 19398.4 1.23124e-05 3.30663e-06
2212 4000 -1319.31 -645.438 19398.5 1.23124e-05 3.30663e-06
2212 4000 -1313.72 -643.928 19399 1.22866e-05 3.33996e-06
2212 4000 -1305.77 -641.767 19399.6 1.22866e-05 3.33996e-06
2212 4000 -1292.21 -638.08 19400.7 1.22866e-05 3.33996e-06
2212 4000 -1116.46 -590.319 19415 1.22943e-05 3.33995e-06
2212 4000 -1113.77 -589.586 19415.2 1.22943e-05 3.33995e-06
2212 4000 -1112.41 -589.219 19415.3 1.22943e-05 3.33995e-06
2212 4000 -1103.85 -586.893 19416 1.22943e-05 3.33995e-06
2212 4000 -1099.74 -585.775 19416.4 1.22943e-05 3.33995e-06
2212 4000 -923.875 -538.014 19430.7 1.23016e-05 3.33994e-06
2212 4000 -921.178 -537.281 19430.9 1.23016e-05 3.33994e-06
2212 4000 -919.825 -536.914 19431 1.23016e-05 3.33994e-06
2212 4000 -907.139 -533.47 19432 1.23016e-05 3.33994e-06
2212 4000 -731.175 -485.708 19446.3 1.23087e-05 3.33993e-06
2212 4000 -728.477 -484.976 19446.6 1.23087e-05 3.33993e-06
2212 4000 -727.123 -484.609 19446.7 1.23087e-05 3.33993e-06
2212 4000 -722.802 -483.436 19447 1.23087e-05 3.33993e-06
2212 4000 -716.98 -481.857 19447.5 1.23087e-05 3.33993e-06
2212 4000 -709.669 -479.873 19448.1 1.23087e-05 3.33993e-06
2212 4000 -705.731 -478.803 19448.4 1.23009e-05 3.3452e-06
2212 4000 -702.065 -477.806 19448.7 1.23009e-05 3.3452e-06
2212 4000 -692.62 -447.967 19451.8 -6.16533e-06 1.57729e-05
2212 4000 -693.609 -445.436 19452 -6.16533e-06 1.57729e-05
2212 4000 -696.405 -438.28 19452.4 -6.15602e-06 1.57529e-05
2212 4000 -700.388 -428.088 19453.1 -6.15602e-06 1.57529e-05
2212 4000 -705.122 -415.974 19453.8 -6.15602e-06 1.57529e-05
2212 4000 -707.182 -410.701 19454.2 -6.15602e-06 1.57529e-05
2212 4000 -795.165 -185.435 19468.5 -6.14912e-06 1.57528e-05
2212 4000 -796.513 -181.981 19468.7 -6.14912e-06 1.57528e-05
2212 4000 -797.189 -180.248 19468.8 -6.14912e-06 1.57528e-05
2212 4000 -803.531 -164.003 19469.8 -6.14912e-06 1.57528e-05
2212 4000 -891.414 61.2619 19484.1 -6.14206e-06 1.57528e-05
2212 4000 -892.76 64.7156 19484.3 -6.14206e-06 1.57528e-05
2212 4000 -893.436 66.4484 19484.5 -6.14206e-06 1.57528e-05
2212 4000 -897.714 77.4202 19485.2 -6.14206e-06 1.57528e-05
2212 4000 -899.77 82.6934 19485.5 -6.14206e-06 1.57528e-05
2212 4000 -987.551 307.958 19499.8 -6.13481e-06 1.57527e-05
2212 4000 -988.896 311.412 19500 -6.13481e-06 1.57527e-05
2212 4000 -989.57 313.144 19500.1 -6.13481e-06 1.57527e-05
2212 4000 -994.626 326.125 19500.9 -6.13481e-06 1.57527e-05
2212 4000 -998.27 335.482 19501.5 -6.13481e-06 1.57527e-05
2212 4000 -1000.25 340.518 19501.9 -6.21575e-06 1.57253e-05
2212 4000 -1002.1 345.204 19502.2 -6.21575e-06 1.57253e-05
2212 4000 -978.112 409.678 19505.3 2.15782e-05 2.61693e-05
2212 4000 -974.649 413.878 19505.4 2.15782e-05 2.61693e-05
2212 4000 -964.855 425.754 19505.9 2.15631e-05 2.61533e-05
2212 4000 -950.904 442.676 19506.5 2.15631e-05 2.61533e-05
2212 4000 -927.104 471.542 19507.6 2.15631e-05 2.61533e-05
2212 4000 -618.701 845.534 19521.9 2.15701e-05 2.61532e-05
2212 4000 -613.972 851.268 19522.1 2.15701e-05 2.61532e-05
2212 4000 -611.599 854.145 19522.3 2.15701e-05 2.61532e-05
2212 4000 -596.576 872.361 19522.9 2.15701e-05 2.61532e-05
2212 4000 -589.355 881.116 19523.3 2.15701e-05 2.61532e-05
2212 4000 -280.857 1255.11 19537.6 2.15764e-05 2.61531e-05
2212 4000 -276.126 1260.84 19537.8 2.15764e-05 2.61531e-05
2212 4000 -273.753 1263.72 19537.9 2.15764e-05 2.61531e-05
2212 4000 -251.502 1290.69 19538.9 2.15764e-05 2.61531e-05
2212 4000 57.0825 1664.68 19553.2 2.15821e-05 2.6153e-05
2212 4000 61.8144 1670.41 19553.5 2.15821e-05 2.6153e-05
2212 4000 64.1884 1673.29 19553.6 2.15821e-05 2.6153e-05
2212 4000 71.7637 1682.47 19553.9 2.15821e-05 2.6153e-05
2212 4000 81.972 1694.84 19554.4 2.15821e-05 2.6153e-05
2212 4000 103.489 1720.91 19555.4 2.15821e-05 2.6153e-05
2212 4000 175.626 1730.24 19558.5 2.52777e-05 -2.01755e-05
2212 4000 179.898 1726.83 19558.7 2.52777e-05 -2.01755e-05
2212 4000 212.509 1702.86 19560 2.4881e-05 -1.67099e-05
2212 4000 216.925 1699.9 19560.1 2.4881e-05 -1.67099e-05
2212 4000 228.198 1692.3 19560.6 2.47891e-05 -1.67343e-05
2212 4000 244.236 1681.48 19561.2 2.47891e-05 -1.67343e-05
2212 4000 254.834 1674.32 19561.7 2.47891e-05 -1.67343e-05
2212 4000 594.858 1444.78 19575.4 2.47891e-05 -1.67343e-05
2212 4000 603.423 1439 19575.7 2.47891e-05 -1.67343e-05
2212 4000 611.721 1433.4 19576.1 2.47891e-05 -1.67343e-05
2212 4000 966.233 1194.1 19590.4 2.47932e-05 -1.67343e-05
2212 4000 971.669 1190.43 19590.6 2.47932e-05 -1.67343e-05
2212 4000 974.396 1188.59 19590.7 2.47932e-05 -1.67343e-05
2212 4000 999.964 1171.33 19591.7 2.47932e-05 -1.67343e-05
2212 4000 1354.53 932.032 19606 2.47966e-05 -1.67342e-05
2212 4000 1359.97 928.364 19606.2 2.47966e-05 -1.67342e-05
2212 4000 1362.69 926.523 19606.4 2.47966e-05 -1.67342e-05
2212 4000 1383.13 912.734 19607.2 2.47966e-05 -1.67342e-05
2212 4000 1407.85 896.05 19608.2 2.47966e-05 -1.67342e-05
2212 4000 1423.24 882.41 19611.3 -1.49401e-05 7.87114e-06
2212 4000 1420.71 883.74 19611.4 -1.49401e-05 7.87114e-06
2212 4000 1396.94 896.706 19612.7 -2.16186e-05 1.20869e-05
2212 4000 1392.83 899.003 19612.9 -2.16186e-05 1.20869e-05
2212 4000 1373.37 909.881 19613.8 -2.16186e-05 1.20869e-05
2212 4000 1352.59 921.503 19614.8 -2.16186e-05 1.20869e-05
2212 4000 1345.35 925.549 19615.1 -2.16186e-05 1.20869e-05
2212 4000 1036.22 1098.39 19629.4 -2.16153e-05 1.20869e-05
2212 4000 1031.48 1101.04 19629.6 -2.16153e-05 1.20869e-05
2212 4000 1029.11 1102.37 19629.8 -2.16153e-05 1.20869e-05
2212 4000 1006.81 1114.84 19630.8 -2.16153e-05 1.20869e-05
2212 4000 697.741 1287.68 19645.1 -2.16113e-05 1.20868e-05
2212 4000 693.003 1290.33 19645.3 -2.16113e-05 1.20868e-05
2212 4000 690.626 1291.66 19645.4 -2.16113e-05 1.20868e-05
